station_id,station_name,timestamp,direction,hour,day_of_week,is_weekend,density_score
QQ-07,Qara Qarayev,2024-02-03T00:30:00,outbound,0.5,5,1,0.0678
HA-08,Həzi Aslanov,2024-02-03T00:30:00,inbound,0.5,5,1,0.098
HA-08,Həzi Aslanov,2024-02-03T00:30:00,outbound,0.5,5,1,0.0965
IC-01,İçərişəhər,2024-02-03T00:45:00,inbound,0.75,5,1,0.0573
IC-01,İçərişəhər,2024-02-03T00:45:00,outbound,0.75,5,1,0.0111
MY-02,28 May,2024-02-03T00:45:00,inbound,0.75,5,1,0.0356
MY-02,28 May,2024-02-03T00:45:00,outbound,0.75,5,1,0.0606
NN-03,Nəriman Nərimanov,2024-02-03T00:45:00,inbound,0.75,5,1,0.0324
NN-03,Nəriman Nərimanov,2024-02-03T00:45:00,outbound,0.75,5,1,0.0391
BK-04,Bakmil,2024-02-03T00:45:00,inbound,0.75,5,1,0.0243
BK-04,Bakmil,2024-02-03T00:45:00,outbound,0.75,5,1,0.0346
UL-05,Ulduz,2024-02-03T00:45:00,inbound,0.75,5,1,0.0499
UL-05,Ulduz,2024-02-03T00:45:00,outbound,0.75,5,1,0.0
KR-06,Koroğlu,2024-02-03T00:45:00,inbound,0.75,5,1,0.0225
KR-06,Koroğlu,2024-02-03T00:45:00,outbound,0.75,5,1,0.0094
QQ-07,Qara Qarayev,2024-02-03T00:45:00,inbound,0.75,5,1,0.0529
QQ-07,Qara Qarayev,2024-02-03T00:45:00,outbound,0.75,5,1,0.0614
HA-08,Həzi Aslanov,2024-02-03T00:45:00,inbound,0.75,5,1,0.0079
HA-08,Həzi Aslanov,2024-02-03T00:45:00,outbound,0.75,5,1,0.093
IC-01,İçərişəhər,2024-02-03T01:00:00,inbound,1.0,5,1,0.0341
IC-01,İçərişəhər,2024-02-03T01:00:00,outbound,1.0,5,1,0.0248
MY-02,28 May,2024-02-03T01:00:00,inbound,1.0,5,1,0.0816
MY-02,28 May,2024-02-03T01:00:00,outbound,1.0,5,1,0.0991
NN-03,Nəriman Nərimanov,2024-02-03T01:00:00,inbound,1.0,5,1,0.0877
NN-03,Nəriman Nərimanov,2024-02-03T01:00:00,outbound,1.0,5,1,0.0
BK-04,Bakmil,2024-02-03T01:00:00,inbound,1.0,5,1,0.0677
BK-04,Bakmil,2024-02-03T01:00:00,outbound,1.0,5,1,0.0163
UL-05,Ulduz,2024-02-03T01:00:00,inbound,1.0,5,1,0.017
UL-05,Ulduz,2024-02-03T01:00:00,outbound,1.0,5,1,0.0382
KR-06,Koroğlu,2024-02-03T01:00:00,inbound,1.0,5,1,0.0646
KR-06,Koroğlu,2024-02-03T01:00:00,outbound,1.0,5,1,0.0048
QQ-07,Qara Qarayev,2024-02-03T01:00:00,inbound,1.0,5,1,0.0789
QQ-07,Qara Qarayev,2024-02-03T01:00:00,outbound,1.0,5,1,0.0054
HA-08,Həzi Aslanov,2024-02-03T01:00:00,inbound,1.0,5,1,0.1014
HA-08,Həzi Aslanov,2024-02-03T01:00:00,outbound,1.0,5,1,0.0483
IC-01,İçərişəhər,2024-02-03T01:15:00,inbound,1.25,5,1,0.0836
IC-01,İçərişəhər,2024-02-03T01:15:00,outbound,1.25,5,1,0.0279
MY-02,28 May,2024-02-03T01:15:00,inbound,1.25,5,1,0.0487
MY-02,28 May,2024-02-03T01:15:00,outbound,1.25,5,1,0.0716
NN-03,Nəriman Nərimanov,2024-02-03T01:15:00,inbound,1.25,5,1,0.0168
NN-03,Nəriman Nərimanov,2024-02-03T01:15:00,outbound,1.25,5,1,0.0191
BK-04,Bakmil,2024-02-03T01:15:00,inbound,1.25,5,1,0.0684
BK-04,Bakmil,2024-02-03T01:15:00,outbound,1.25,5,1,0.0601
UL-05,Ulduz,2024-02-03T01:15:00,inbound,1.25,5,1,0.0649
UL-05,Ulduz,2024-02-03T01:15:00,outbound,1.25,5,1,0.0757
KR-06,Koroğlu,2024-02-03T01:15:00,inbound,1.25,5,1,0.0771
KR-06,Koroğlu,2024-02-03T01:15:00,outbound,1.25,5,1,0.0465
QQ-07,Qara Qarayev,2024-02-03T01:15:00,inbound,1.25,5,1,0.0079
QQ-07,Qara Qarayev,2024-02-03T01:15:00,outbound,1.25,5,1,0.0231
HA-08,Həzi Aslanov,2024-02-03T01:15:00,inbound,1.25,5,1,0.0547
HA-08,Həzi Aslanov,2024-02-03T01:15:00,outbound,1.25,5,1,0.0176
IC-01,İçərişəhər,2024-02-03T01:30:00,inbound,1.5,5,1,0.0861
IC-01,İçərişəhər,2024-02-03T01:30:00,outbound,1.5,5,1,0.0889
MY-02,28 May,2024-02-03T01:30:00,inbound,1.5,5,1,0.0099
MY-02,28 May,2024-02-03T01:30:00,outbound,1.5,5,1,0.0263
NN-03,Nəriman Nərimanov,2024-02-03T01:30:00,inbound,1.5,5,1,0.0813
NN-03,Nəriman Nərimanov,2024-02-03T01:30:00,outbound,1.5,5,1,0.0817
BK-04,Bakmil,2024-02-03T01:30:00,inbound,1.5,5,1,0.0109
BK-04,Bakmil,2024-02-03T01:30:00,outbound,1.5,5,1,0.0316
UL-05,Ulduz,2024-02-03T01:30:00,inbound,1.5,5,1,0.0808
UL-05,Ulduz,2024-02-03T01:30:00,outbound,1.5,5,1,0.0595
KR-06,Koroğlu,2024-02-03T01:30:00,inbound,1.5,5,1,0.0224
KR-06,Koroğlu,2024-02-03T01:30:00,outbound,1.5,5,1,0.0774
QQ-07,Qara Qarayev,2024-02-03T01:30:00,inbound,1.5,5,1,0.0425
QQ-07,Qara Qarayev,2024-02-03T01:30:00,outbound,1.5,5,1,0.0555
HA-08,Həzi Aslanov,2024-02-03T01:30:00,inbound,1.5,5,1,0.0164
HA-08,Həzi Aslanov,2024-02-03T01:30:00,outbound,1.5,5,1,0.0071
IC-01,İçərişəhər,2024-02-03T01:45:00,inbound,1.75,5,1,0.0382
IC-01,İçərişəhər,2024-02-03T01:45:00,outbound,1.75,5,1,0.0604
MY-02,28 May,2024-02-03T01:45:00,inbound,1.75,5,1,0.0248
MY-02,28 May,2024-02-03T01:45:00,outbound,1.75,5,1,0.094
NN-03,Nəriman Nərimanov,2024-02-03T01:45:00,inbound,1.75,5,1,0.0567
NN-03,Nəriman Nərimanov,2024-02-03T01:45:00,outbound,1.75,5,1,0.033
BK-04,Bakmil,2024-02-03T01:45:00,inbound,1.75,5,1,0.0024
BK-04,Bakmil,2024-02-03T01:45:00,outbound,1.75,5,1,0.0754
UL-05,Ulduz,2024-02-03T01:45:00,inbound,1.75,5,1,0.0639
UL-05,Ulduz,2024-02-03T01:45:00,outbound,1.75,5,1,0.0579
KR-06,Koroğlu,2024-02-03T01:45:00,inbound,1.75,5,1,0.0235
KR-06,Koroğlu,2024-02-03T01:45:00,outbound,1.75,5,1,0.0337
QQ-07,Qara Qarayev,2024-02-03T01:45:00,inbound,1.75,5,1,0.0083
QQ-07,Qara Qarayev,2024-02-03T01:45:00,outbound,1.75,5,1,0.0492
HA-08,Həzi Aslanov,2024-02-03T01:45:00,inbound,1.75,5,1,0.1005
HA-08,Həzi Aslanov,2024-02-03T01:45:00,outbound,1.75,5,1,0.0897
IC-01,İçərişəhər,2024-02-03T02:00:00,inbound,2.0,5,1,0.0657
IC-01,İçərişəhər,2024-02-03T02:00:00,outbound,2.0,5,1,0.0688
MY-02,28 May,2024-02-03T02:00:00,inbound,2.0,5,1,0.0339
MY-02,28 May,2024-02-03T02:00:00,outbound,2.0,5,1,0.048
NN-03,Nəriman Nərimanov,2024-02-03T02:00:00,inbound,2.0,5,1,0.0
NN-03,Nəriman Nərimanov,2024-02-03T02:00:00,outbound,2.0,5,1,0.076
BK-04,Bakmil,2024-02-03T02:00:00,inbound,2.0,5,1,0.0628
BK-04,Bakmil,2024-02-03T02:00:00,outbound,2.0,5,1,0.0
UL-05,Ulduz,2024-02-03T02:00:00,inbound,2.0,5,1,0.0802
UL-05,Ulduz,2024-02-03T02:00:00,outbound,2.0,5,1,0.0537
KR-06,Koroğlu,2024-02-03T02:00:00,inbound,2.0,5,1,0.0551
KR-06,Koroğlu,2024-02-03T02:00:00,outbound,2.0,5,1,0.0
QQ-07,Qara Qarayev,2024-02-03T02:00:00,inbound,2.0,5,1,0.0172
QQ-07,Qara Qarayev,2024-02-03T02:00:00,outbound,2.0,5,1,0.0725
HA-08,Həzi Aslanov,2024-02-03T02:00:00,inbound,2.0,5,1,0.0345
HA-08,Həzi Aslanov,2024-02-03T02:00:00,outbound,2.0,5,1,0.1007
IC-01,İçərişəhər,2024-02-03T02:15:00,inbound,2.25,5,1,0.0653
IC-01,İçərişəhər,2024-02-03T02:15:00,outbound,2.25,5,1,0.0434
MY-02,28 May,2024-02-03T02:15:00,inbound,2.25,5,1,0.0446
MY-02,28 May,2024-02-03T02:15:00,outbound,2.25,5,1,0.0419
NN-03,Nəriman Nərimanov,2024-02-03T02:15:00,inbound,2.25,5,1,0.0232
NN-03,Nəriman Nərimanov,2024-02-03T02:15:00,outbound,2.25,5,1,0.0447
BK-04,Bakmil,2024-02-03T02:15:00,inbound,2.25,5,1,0.0537
BK-04,Bakmil,2024-02-03T02:15:00,outbound,2.25,5,1,0.0684
UL-05,Ulduz,2024-02-03T02:15:00,inbound,2.25,5,1,0.0287
UL-05,Ulduz,2024-02-03T02:15:00,outbound,2.25,5,1,0.0
KR-06,Koroğlu,2024-02-03T02:15:00,inbound,2.25,5,1,0.0462
KR-06,Koroğlu,2024-02-03T02:15:00,outbound,2.25,5,1,0.0612
QQ-07,Qara Qarayev,2024-02-03T02:15:00,inbound,2.25,5,1,0.0763
QQ-07,Qara Qarayev,2024-02-03T02:15:00,outbound,2.25,5,1,0.0294
HA-08,Həzi Aslanov,2024-02-03T02:15:00,inbound,2.25,5,1,0.0687
HA-08,Həzi Aslanov,2024-02-03T02:15:00,outbound,2.25,5,1,0.0649
IC-01,İçərişəhər,2024-02-03T02:30:00,inbound,2.5,5,1,0.0308
IC-01,İçərişəhər,2024-02-03T02:30:00,outbound,2.5,5,1,0.0118
MY-02,28 May,2024-02-03T02:30:00,inbound,2.5,5,1,0.0134
MY-02,28 May,2024-02-03T02:30:00,outbound,2.5,5,1,0.1058
NN-03,Nəriman Nərimanov,2024-02-03T02:30:00,inbound,2.5,5,1,0.0621
NN-03,Nəriman Nərimanov,2024-02-03T02:30:00,outbound,2.5,5,1,0.0841
BK-04,Bakmil,2024-02-03T02:30:00,inbound,2.5,5,1,0.0121
BK-04,Bakmil,2024-02-03T02:30:00,outbound,2.5,5,1,0.0571
UL-05,Ulduz,2024-02-03T02:30:00,inbound,2.5,5,1,0.0782
UL-05,Ulduz,2024-02-03T02:30:00,outbound,2.5,5,1,0.0189
KR-06,Koroğlu,2024-02-03T02:30:00,inbound,2.5,5,1,0.01
KR-06,Koroğlu,2024-02-03T02:30:00,outbound,2.5,5,1,0.0715
QQ-07,Qara Qarayev,2024-02-03T02:30:00,inbound,2.5,5,1,0.082
QQ-07,Qara Qarayev,2024-02-03T02:30:00,outbound,2.5,5,1,0.0725
HA-08,Həzi Aslanov,2024-02-03T02:30:00,inbound,2.5,5,1,0.0842
HA-08,Həzi Aslanov,2024-02-03T02:30:00,outbound,2.5,5,1,0.064
IC-01,İçərişəhər,2024-02-03T02:45:00,inbound,2.75,5,1,0.0671
IC-01,İçərişəhər,2024-02-03T02:45:00,outbound,2.75,5,1,0.0691
MY-02,28 May,2024-02-03T02:45:00,inbound,2.75,5,1,0.0791
MY-02,28 May,2024-02-03T02:45:00,outbound,2.75,5,1,0.0725
NN-03,Nəriman Nərimanov,2024-02-03T02:45:00,inbound,2.75,5,1,0.0977
NN-03,Nəriman Nərimanov,2024-02-03T02:45:00,outbound,2.75,5,1,0.0239
BK-04,Bakmil,2024-02-03T02:45:00,inbound,2.75,5,1,0.0279
BK-04,Bakmil,2024-02-03T02:45:00,outbound,2.75,5,1,0.0248
UL-05,Ulduz,2024-02-03T02:45:00,inbound,2.75,5,1,0.0
UL-05,Ulduz,2024-02-03T02:45:00,outbound,2.75,5,1,0.0598
KR-06,Koroğlu,2024-02-03T02:45:00,inbound,2.75,5,1,0.0522
KR-06,Koroğlu,2024-02-03T02:45:00,outbound,2.75,5,1,0.014
QQ-07,Qara Qarayev,2024-02-03T02:45:00,inbound,2.75,5,1,0.0647
QQ-07,Qara Qarayev,2024-02-03T02:45:00,outbound,2.75,5,1,0.0142
HA-08,Həzi Aslanov,2024-02-03T02:45:00,inbound,2.75,5,1,0.0575
HA-08,Həzi Aslanov,2024-02-03T02:45:00,outbound,2.75,5,1,0.0825
IC-01,İçərişəhər,2024-02-03T03:00:00,inbound,3.0,5,1,0.0917
IC-01,İçərişəhər,2024-02-03T03:00:00,outbound,3.0,5,1,0.0682
MY-02,28 May,2024-02-03T03:00:00,inbound,3.0,5,1,0.0577
MY-02,28 May,2024-02-03T03:00:00,outbound,3.0,5,1,0.0915
NN-03,Nəriman Nərimanov,2024-02-03T03:00:00,inbound,3.0,5,1,0.0821
NN-03,Nəriman Nərimanov,2024-02-03T03:00:00,outbound,3.0,5,1,0.0856
BK-04,Bakmil,2024-02-03T03:00:00,inbound,3.0,5,1,0.0041
BK-04,Bakmil,2024-02-03T03:00:00,outbound,3.0,5,1,0.0
UL-05,Ulduz,2024-02-03T03:00:00,inbound,3.0,5,1,0.0018
UL-05,Ulduz,2024-02-03T03:00:00,outbound,3.0,5,1,0.0149
KR-06,Koroğlu,2024-02-03T03:00:00,inbound,3.0,5,1,0.0758
KR-06,Koroğlu,2024-02-03T03:00:00,outbound,3.0,5,1,0.0713
QQ-07,Qara Qarayev,2024-02-03T03:00:00,inbound,3.0,5,1,0.0103
QQ-07,Qara Qarayev,2024-02-03T03:00:00,outbound,3.0,5,1,0.06
HA-08,Həzi Aslanov,2024-02-03T03:00:00,inbound,3.0,5,1,0.0376
HA-08,Həzi Aslanov,2024-02-03T03:00:00,outbound,3.0,5,1,0.0129
IC-01,İçərişəhər,2024-02-03T03:15:00,inbound,3.25,5,1,0.0365
IC-01,İçərişəhər,2024-02-03T03:15:00,outbound,3.25,5,1,0.0754
MY-02,28 May,2024-02-03T03:15:00,inbound,3.25,5,1,0.0377
MY-02,28 May,2024-02-03T03:15:00,outbound,3.25,5,1,0.0858
NN-03,Nəriman Nərimanov,2024-02-03T03:15:00,inbound,3.25,5,1,0.0311
NN-03,Nəriman Nərimanov,2024-02-03T03:15:00,outbound,3.25,5,1,0.0241
BK-04,Bakmil,2024-02-03T03:15:00,inbound,3.25,5,1,0.0154
BK-04,Bakmil,2024-02-03T03:15:00,outbound,3.25,5,1,0.0711
UL-05,Ulduz,2024-02-03T03:15:00,inbound,3.25,5,1,0.0361
UL-05,Ulduz,2024-02-03T03:15:00,outbound,3.25,5,1,0.0756
KR-06,Koroğlu,2024-02-03T03:15:00,inbound,3.25,5,1,0.0534
KR-06,Koroğlu,2024-02-03T03:15:00,outbound,3.25,5,1,0.0894
QQ-07,Qara Qarayev,2024-02-03T03:15:00,inbound,3.25,5,1,0.0
QQ-07,Qara Qarayev,2024-02-03T03:15:00,outbound,3.25,5,1,0.0809
HA-08,Həzi Aslanov,2024-02-03T03:15:00,inbound,3.25,5,1,0.054
HA-08,Həzi Aslanov,2024-02-03T03:15:00,outbound,3.25,5,1,0.0907
IC-01,İçərişəhər,2024-02-03T03:30:00,inbound,3.5,5,1,0.0392
IC-01,İçərişəhər,2024-02-03T03:30:00,outbound,3.5,5,1,0.0308
MY-02,28 May,2024-02-03T03:30:00,inbound,3.5,5,1,0.0124
MY-02,28 May,2024-02-03T03:30:00,outbound,3.5,5,1,0.0924
NN-03,Nəriman Nərimanov,2024-02-03T03:30:00,inbound,3.5,5,1,0.0117
NN-03,Nəriman Nərimanov,2024-02-03T03:30:00,outbound,3.5,5,1,0.018
BK-04,Bakmil,2024-02-03T03:30:00,inbound,3.5,5,1,0.0269
BK-04,Bakmil,2024-02-03T03:30:00,outbound,3.5,5,1,0.0429
UL-05,Ulduz,2024-02-03T03:30:00,inbound,3.5,5,1,0.0797
UL-05,Ulduz,2024-02-03T03:30:00,outbound,3.5,5,1,0.0348
KR-06,Koroğlu,2024-02-03T03:30:00,inbound,3.5,5,1,0.0266
KR-06,Koroğlu,2024-02-03T03:30:00,outbound,3.5,5,1,0.0666
QQ-07,Qara Qarayev,2024-02-03T03:30:00,inbound,3.5,5,1,0.0699
QQ-07,Qara Qarayev,2024-02-03T03:30:00,outbound,3.5,5,1,0.0408
HA-08,Həzi Aslanov,2024-02-03T03:30:00,inbound,3.5,5,1,0.0671
HA-08,Həzi Aslanov,2024-02-03T03:30:00,outbound,3.5,5,1,0.0217
IC-01,İçərişəhər,2024-02-03T03:45:00,inbound,3.75,5,1,0.0644
IC-01,İçərişəhər,2024-02-03T03:45:00,outbound,3.75,5,1,0.0015
MY-02,28 May,2024-02-03T03:45:00,inbound,3.75,5,1,0.0344
MY-02,28 May,2024-02-03T03:45:00,outbound,3.75,5,1,0.0831
NN-03,Nəriman Nərimanov,2024-02-03T03:45:00,inbound,3.75,5,1,0.0149
NN-03,Nəriman Nərimanov,2024-02-03T03:45:00,outbound,3.75,5,1,0.0744
BK-04,Bakmil,2024-02-03T03:45:00,inbound,3.75,5,1,0.035
BK-04,Bakmil,2024-02-03T03:45:00,outbound,3.75,5,1,0.0624
UL-05,Ulduz,2024-02-03T03:45:00,inbound,3.75,5,1,0.0
UL-05,Ulduz,2024-02-03T03:45:00,outbound,3.75,5,1,0.0504
KR-06,Koroğlu,2024-02-03T03:45:00,inbound,3.75,5,1,0.0583
KR-06,Koroğlu,2024-02-03T03:45:00,outbound,3.75,5,1,0.0353
QQ-07,Qara Qarayev,2024-02-03T03:45:00,inbound,3.75,5,1,0.0885
QQ-07,Qara Qarayev,2024-02-03T03:45:00,outbound,3.75,5,1,0.0303
HA-08,Həzi Aslanov,2024-02-03T03:45:00,inbound,3.75,5,1,0.0078
HA-08,Həzi Aslanov,2024-02-03T03:45:00,outbound,3.75,5,1,0.0239
IC-01,İçərişəhər,2024-02-03T04:00:00,inbound,4.0,5,1,0.0383
IC-01,İçərişəhər,2024-02-03T04:00:00,outbound,4.0,5,1,0.0024
MY-02,28 May,2024-02-03T04:00:00,inbound,4.0,5,1,0.0392
MY-02,28 May,2024-02-03T04:00:00,outbound,4.0,5,1,0.0903
NN-03,Nəriman Nərimanov,2024-02-03T04:00:00,inbound,4.0,5,1,0.0171
NN-03,Nəriman Nərimanov,2024-02-03T04:00:00,outbound,4.0,5,1,0.0657
BK-04,Bakmil,2024-02-03T04:00:00,inbound,4.0,5,1,0.0487
BK-04,Bakmil,2024-02-03T04:00:00,outbound,4.0,5,1,0.0109
UL-05,Ulduz,2024-02-03T04:00:00,inbound,4.0,5,1,0.0584
UL-05,Ulduz,2024-02-03T04:00:00,outbound,4.0,5,1,0.0234
KR-06,Koroğlu,2024-02-03T04:00:00,inbound,4.0,5,1,0.0079
KR-06,Koroğlu,2024-02-03T04:00:00,outbound,4.0,5,1,0.0334
QQ-07,Qara Qarayev,2024-02-03T04:00:00,inbound,4.0,5,1,0.0509
QQ-07,Qara Qarayev,2024-02-03T04:00:00,outbound,4.0,5,1,0.0087
HA-08,Həzi Aslanov,2024-02-03T04:00:00,inbound,4.0,5,1,0.0864
HA-08,Həzi Aslanov,2024-02-03T04:00:00,outbound,4.0,5,1,0.0338
IC-01,İçərişəhər,2024-02-03T04:15:00,inbound,4.25,5,1,0.0301
IC-01,İçərişəhər,2024-02-03T04:15:00,outbound,4.25,5,1,0.0738
MY-02,28 May,2024-02-03T04:15:00,inbound,4.25,5,1,0.0666
MY-02,28 May,2024-02-03T04:15:00,outbound,4.25,5,1,0.0408
NN-03,Nəriman Nərimanov,2024-02-03T04:15:00,inbound,4.25,5,1,0.0868
NN-03,Nəriman Nərimanov,2024-02-03T04:15:00,outbound,4.25,5,1,0.0975
BK-04,Bakmil,2024-02-03T04:15:00,inbound,4.25,5,1,0.0203
BK-04,Bakmil,2024-02-03T04:15:00,outbound,4.25,5,1,0.0761
UL-05,Ulduz,2024-02-03T04:15:00,inbound,4.25,5,1,0.0249
UL-05,Ulduz,2024-02-03T04:15:00,outbound,4.25,5,1,0.0078
KR-06,Koroğlu,2024-02-03T04:15:00,inbound,4.25,5,1,0.0898
KR-06,Koroğlu,2024-02-03T04:15:00,outbound,4.25,5,1,0.0868
QQ-07,Qara Qarayev,2024-02-03T04:15:00,inbound,4.25,5,1,0.0323
QQ-07,Qara Qarayev,2024-02-03T04:15:00,outbound,4.25,5,1,0.0148
HA-08,Həzi Aslanov,2024-02-03T04:15:00,inbound,4.25,5,1,0.0767
HA-08,Həzi Aslanov,2024-02-03T04:15:00,outbound,4.25,5,1,0.0171
IC-01,İçərişəhər,2024-02-03T04:30:00,inbound,4.5,5,1,0.0744
IC-01,İçərişəhər,2024-02-03T04:30:00,outbound,4.5,5,1,0.06
MY-02,28 May,2024-02-03T04:30:00,inbound,4.5,5,1,0.0239
MY-02,28 May,2024-02-03T04:30:00,outbound,4.5,5,1,0.0437
NN-03,Nəriman Nərimanov,2024-02-03T04:30:00,inbound,4.5,5,1,0.0631
NN-03,Nəriman Nərimanov,2024-02-03T04:30:00,outbound,4.5,5,1,0.0017
BK-04,Bakmil,2024-02-03T04:30:00,inbound,4.5,5,1,0.0737
BK-04,Bakmil,2024-02-03T04:30:00,outbound,4.5,5,1,0.0116
UL-05,Ulduz,2024-02-03T04:30:00,inbound,4.5,5,1,0.0425
UL-05,Ulduz,2024-02-03T04:30:00,outbound,4.5,5,1,0.0
KR-06,Koroğlu,2024-02-03T04:30:00,inbound,4.5,5,1,0.0945
KR-06,Koroğlu,2024-02-03T04:30:00,outbound,4.5,5,1,0.0612
QQ-07,Qara Qarayev,2024-02-03T04:30:00,inbound,4.5,5,1,0.0574
QQ-07,Qara Qarayev,2024-02-03T04:30:00,outbound,4.5,5,1,0.0
HA-08,Həzi Aslanov,2024-02-03T04:30:00,inbound,4.5,5,1,0.073
HA-08,Həzi Aslanov,2024-02-03T04:30:00,outbound,4.5,5,1,0.0457
IC-01,İçərişəhər,2024-02-03T04:45:00,inbound,4.75,5,1,0.039
IC-01,İçərişəhər,2024-02-03T04:45:00,outbound,4.75,5,1,0.0557
MY-02,28 May,2024-02-03T04:45:00,inbound,4.75,5,1,0.0544
MY-02,28 May,2024-02-03T04:45:00,outbound,4.75,5,1,0.0223
NN-03,Nəriman Nərimanov,2024-02-03T04:45:00,inbound,4.75,5,1,0.0675
NN-03,Nəriman Nərimanov,2024-02-03T04:45:00,outbound,4.75,5,1,0.061
BK-04,Bakmil,2024-02-03T04:45:00,inbound,4.75,5,1,0.0161
BK-04,Bakmil,2024-02-03T04:45:00,outbound,4.75,5,1,0.0522
UL-05,Ulduz,2024-02-03T04:45:00,inbound,4.75,5,1,0.0553
UL-05,Ulduz,2024-02-03T04:45:00,outbound,4.75,5,1,0.016
KR-06,Koroğlu,2024-02-03T04:45:00,inbound,4.75,5,1,0.0556
KR-06,Koroğlu,2024-02-03T04:45:00,outbound,4.75,5,1,0.0087
QQ-07,Qara Qarayev,2024-02-03T04:45:00,inbound,4.75,5,1,0.0751
QQ-07,Qara Qarayev,2024-02-03T04:45:00,outbound,4.75,5,1,0.0025
HA-08,Həzi Aslanov,2024-02-03T04:45:00,inbound,4.75,5,1,0.0759
HA-08,Həzi Aslanov,2024-02-03T04:45:00,outbound,4.75,5,1,0.0158
IC-01,İçərişəhər,2024-02-03T05:00:00,inbound,5.0,5,1,0.0124
IC-01,İçərişəhər,2024-02-03T05:00:00,outbound,5.0,5,1,0.0117
MY-02,28 May,2024-02-03T05:00:00,inbound,5.0,5,1,0.0269
MY-02,28 May,2024-02-03T05:00:00,outbound,5.0,5,1,0.027
NN-03,Nəriman Nərimanov,2024-02-03T05:00:00,inbound,5.0,5,1,0.0243
NN-03,Nəriman Nərimanov,2024-02-03T05:00:00,outbound,5.0,5,1,0.0503
BK-04,Bakmil,2024-02-03T05:00:00,inbound,5.0,5,1,0.0062
BK-04,Bakmil,2024-02-03T05:00:00,outbound,5.0,5,1,0.0564
UL-05,Ulduz,2024-02-03T05:00:00,inbound,5.0,5,1,0.0186
UL-05,Ulduz,2024-02-03T05:00:00,outbound,5.0,5,1,0.0
KR-06,Koroğlu,2024-02-03T05:00:00,inbound,5.0,5,1,0.0447
KR-06,Koroğlu,2024-02-03T05:00:00,outbound,5.0,5,1,0.0158
QQ-07,Qara Qarayev,2024-02-03T05:00:00,inbound,5.0,5,1,0.0853
QQ-07,Qara Qarayev,2024-02-03T05:00:00,outbound,5.0,5,1,0.0251
HA-08,Həzi Aslanov,2024-02-03T05:00:00,inbound,5.0,5,1,0.0043
HA-08,Həzi Aslanov,2024-02-03T05:00:00,outbound,5.0,5,1,0.0712
IC-01,İçərişəhər,2024-02-03T05:15:00,inbound,5.25,5,1,0.0918
IC-01,İçərişəhər,2024-02-03T05:15:00,outbound,5.25,5,1,0.0846
MY-02,28 May,2024-02-03T05:15:00,inbound,5.25,5,1,0.074
MY-02,28 May,2024-02-03T05:15:00,outbound,5.25,5,1,0.022
NN-03,Nəriman Nərimanov,2024-02-03T05:15:00,inbound,5.25,5,1,0.0071
NN-03,Nəriman Nərimanov,2024-02-03T05:15:00,outbound,5.25,5,1,0.0493
BK-04,Bakmil,2024-02-03T05:15:00,inbound,5.25,5,1,0.0584
BK-04,Bakmil,2024-02-03T05:15:00,outbound,5.25,5,1,0.0
UL-05,Ulduz,2024-02-03T05:15:00,inbound,5.25,5,1,0.0147
UL-05,Ulduz,2024-02-03T05:15:00,outbound,5.25,5,1,0.0122
KR-06,Koroğlu,2024-02-03T05:15:00,inbound,5.25,5,1,0.094
KR-06,Koroğlu,2024-02-03T05:15:00,outbound,5.25,5,1,0.0247
QQ-07,Qara Qarayev,2024-02-03T05:15:00,inbound,5.25,5,1,0.0385
QQ-07,Qara Qarayev,2024-02-03T05:15:00,outbound,5.25,5,1,0.0021
HA-08,Həzi Aslanov,2024-02-03T05:15:00,inbound,5.25,5,1,0.0216
HA-08,Həzi Aslanov,2024-02-03T05:15:00,outbound,5.25,5,1,0.0081
IC-01,İçərişəhər,2024-02-03T05:30:00,inbound,5.5,5,1,0.0305
IC-01,İçərişəhər,2024-02-03T05:30:00,outbound,5.5,5,1,0.0816
MY-02,28 May,2024-02-03T05:30:00,inbound,5.5,5,1,0.0387
MY-02,28 May,2024-02-03T05:30:00,outbound,5.5,5,1,0.0813
NN-03,Nəriman Nərimanov,2024-02-03T05:30:00,inbound,5.5,5,1,0.0079
NN-03,Nəriman Nərimanov,2024-02-03T05:30:00,outbound,5.5,5,1,0.0742
BK-04,Bakmil,2024-02-03T05:30:00,inbound,5.5,5,1,0.0
BK-04,Bakmil,2024-02-03T05:30:00,outbound,5.5,5,1,0.0715
UL-05,Ulduz,2024-02-03T05:30:00,inbound,5.5,5,1,0.0556
UL-05,Ulduz,2024-02-03T05:30:00,outbound,5.5,5,1,0.0064
KR-06,Koroğlu,2024-02-03T05:30:00,inbound,5.5,5,1,0.0311
KR-06,Koroğlu,2024-02-03T05:30:00,outbound,5.5,5,1,0.0391
QQ-07,Qara Qarayev,2024-02-03T05:30:00,inbound,5.5,5,1,0.0545
QQ-07,Qara Qarayev,2024-02-03T05:30:00,outbound,5.5,5,1,0.0802
HA-08,Həzi Aslanov,2024-02-03T05:30:00,inbound,5.5,5,1,0.0137
HA-08,Həzi Aslanov,2024-02-03T05:30:00,outbound,5.5,5,1,0.0859
IC-01,İçərişəhər,2024-02-03T05:45:00,inbound,5.75,5,1,0.0205
IC-01,İçərişəhər,2024-02-03T05:45:00,outbound,5.75,5,1,0.0423
MY-02,28 May,2024-02-03T05:45:00,inbound,5.75,5,1,0.1046
